delivery_id,request_id,warehouse_id,quantity_delivered,promised_date,delivered_date,status
11906,7906,5,920,2025-10-26,2025-10-26,Partial
11907,7907,5,4256,2025-11-01,2025-11-01,Partial
11908,7908,5,5981,2025-10-27,2025-10-27,Partial
11909,7909,5,7592,2026-02-10,2026-02-10,Partial
11910,7910,5,851,2026-02-14,2026-02-14,Partial
11911,7911,5,5411,2026-03-04,2026-03-04,Partial
11912,7912,5,1445,2026-03-05,2026-03-18,Partial
11913,7913,5,7689,2025-10-26,2025-10-26,Partial
11914,7914,5,4606,2025-10-23,2025-10-23,Partial
11915,7915,5,936,2025-10-16,2025-10-16,Partial
11916,7916,5,2915,2025-10-20,2025-11-03,Partial
11917,7917,5,652,2025-11-02,2025-11-08,Partial
11918,7918,5,1812,2025-10-30,2025-10-30,Partial
11919,7919,5,4021,2026-02-16,2026-02-16,Partial
11920,7920,5,6315,2026-03-04,2026-03-18,Partial
11921,7921,5,1312,2026-02-09,2026-02-09,Partial
11922,7922,5,16272,2026-02-13,2026-02-19,Partial
11923,7923,5,1233,2026-02-18,2026-02-18,Partial
11924,7924,5,5133,2026-02-09,2026-02-15,Partial
11925,7925,5,2594,2025-11-01,2025-11-10,Partial
11926,7926,5,5493,2025-11-02,2025-11-02,Partial
11927,7927,5,6654,2025-10-20,2025-10-20,Partial
11928,7928,5,4935,2025-10-16,2025-10-29,Partial
11929,7929,5,3146,2025-10-15,2025-10-15,Partial
11930,7930,5,1867,2025-10-16,2025-10-16,Partial
11931,7931,5,7229,2025-10-14,2025-10-14,Partial
11932,7932,5,5860,2025-10-17,2025-10-17,Partial
11933,7933,5,6426,2026-02-15,2026-02-15,Partial
11934,7934,5,2090,2026-02-20,2026-02-20,Partial
11935,7935,5,13885,2026-03-07,2026-03-07,Partial
11936,7936,5,4788,2025-10-20,2025-10-20,Partial
11937,7937,5,5000,2025-11-06,2025-11-06,Partial
11938,7938,5,1741,2025-10-13,2025-10-13,Partial
11939,7939,5,7745,2025-10-27,2025-10-27,Partial
11940,7940,5,2246,2026-02-14,2026-02-14,Partial
11941,7941,5,16842,2026-02-20,2026-02-20,Partial
11942,7942,5,7221,2026-02-14,2026-02-14,Partial
11943,7943,5,4934,2025-10-15,2025-10-15,Partial
11944,7944,5,5005,2025-10-10,2025-10-10,Partial
11945,7945,5,4193,2025-11-05,2025-11-11,Partial
11946,7946,5,5101,2025-10-12,2025-10-12,Partial
11947,7947,5,3295,2025-10-20,2025-10-20,Partial
11948,7948,5,3161,2026-03-06,2026-03-06,Partial
11949,7949,5,5626,2026-02-11,2026-02-13,Partial
11950,7950,5,7395,2026-02-28,2026-02-28,Partial
11951,7951,5,7469,2025-10-21,2025-10-26,Partial
11952,7952,5,2150,2025-10-21,2025-10-21,Partial
11953,7953,5,1292,2025-10-08,2025-10-08,Partial
11954,7954,5,3965,2026-02-25,2026-02-25,Partial
11955,7955,5,1618,2026-03-04,2026-03-04,Partial
11956,7956,5,5311,2026-02-15,2026-02-15,Partial
11957,7957,5,5778,2026-03-07,2026-03-07,Partial
11958,7958,5,1079,2026-02-24,2026-03-03,Partial
11959,7959,5,1785,2026-02-28,2026-02-28,Partial
11960,7960,5,1906,2025-10-15,2025-10-15,Partial
11961,7961,5,5954,2025-10-29,2025-10-31,Partial
11962,7962,5,15775,2025-10-11,2025-10-11,Partial
11963,7963,5,796,2025-10-17,2025-10-17,Partial
11964,7964,5,7143,2025-10-20,2025-10-20,Partial
11965,7965,5,1692,2025-10-11,2025-10-21,Partial
11966,7966,5,4893,2026-03-04,2026-03-17,Partial
11967,7967,5,3463,2026-02-24,2026-03-02,Partial
11968,7968,5,219,2026-02-25,2026-02-25,Lost
11969,7969,5,1304,2026-02-14,2026-02-14,Partial
11970,7970,6,5038,2025-10-14,2025-10-14,Partial
11971,7971,6,3286,2025-10-24,2025-10-24,Partial
11972,7972,6,4217,2025-10-20,2025-10-20,Partial
11973,7973,6,12917,2025-10-28,2025-10-28,Partial
11974,7974,6,3120,2026-02-19,2026-02-19,Partial
11975,7975,6,6230,2026-02-24,2026-02-24,Partial
11976,7976,6,5965,2026-02-14,2026-02-24,Partial
11977,7977,6,6577,2026-02-22,2026-02-22,Partial
11978,7978,6,4980,2026-02-25,2026-02-25,Partial
11979,7979,6,19780,2025-10-11,2025-10-11,Partial
11980,7980,6,3004,2025-10-26,2025-10-26,Partial
11981,7981,6,6072,2025-10-14,2025-10-14,Partial
11982,7982,6,7188,2025-10-31,2025-10-31,Partial
11983,7983,6,8065,2025-10-21,2025-10-28,Partial
11984,7984,6,5037,2025-10-14,2025-10-17,Partial
11985,7985,6,3157,2025-10-14,2025-10-14,Partial
11986,7986,6,6415,2025-10-30,2025-10-30,Partial
11987,7987,6,8282,2026-03-06,2026-03-06,Partial
11988,7988,6,7885,2026-02-26,2026-02-26,Partial
11989,7989,6,4922,2026-02-24,2026-02-24,Partial
11990,7990,6,4504,2026-02-18,2026-02-18,Partial
11991,7991,6,2046,2026-02-25,2026-02-25,Partial
11992,7992,6,3329,2026-02-23,2026-02-23,Partial
11993,7993,6,6473,2025-11-01,2025-11-01,Partial
11994,7994,6,6668,2025-10-31,2025-10-31,Partial
11995,7995,6,7492,2025-10-14,2025-10-14,Partial
11996,7996,6,610,2026-02-14,2026-02-14,Partial
11997,7997,6,6987,2026-02-24,2026-02-24,Partial
11998,7998,6,131,2026-02-18,2026-02-18,Lost
11999,7999,6,1964,2026-02-10,2026-02-10,Partial
12000,8000,6,821,2026-02-28,2026-02-28,Partial
12001,8001,6,6466,2025-10-24,2025-10-24,Partial
12002,8002,6,1114,2025-10-08,2025-10-08,Partial
12003,8003,6,5790,2025-10-19,2025-10-19,Partial
12004,8004,6,4737,2025-11-04,2025-11-04,Partial
12005,8005,6,8017,2025-10-12,2025-10-12,Partial
12006,8006,6,5483,2025-10-31,2025-10-31,Partial
12007,8007,6,6860,2026-02-08,2026-02-08,Partial
12008,8008,6,1034,2026-03-01,2026-03-01,Partial
12009,8009,6,6967,2026-02-13,2026-02-13,Partial
12010,8010,6,6926,2026-02-18,2026-02-18,Partial
12011,8011,6,7541,2026-02-20,2026-02-20,Partial
12012,8012,6,8075,2026-03-08,2026-03-08,Partial
12013,8013,6,6736,2026-02-22,2026-02-22,Partial
12014,8014,6,2695,2026-02-15,2026-02-15,Partial
12015,8015,6,823,2025-10-21,2025-10-25,Partial
12016,8016,6,4401,2025-11-04,2025-11-04,Partial
12017,8017,6,297,2025-10-17,2025-10-17,Lost
12018,8018,6,7639,2025-10-28,2025-10-28,Partial
12019,8019,6,2229,2026-02-16,2026-02-16,Partial
12020,8020,6,951,2026-03-06,2026-03-06,Partial
12021,8021,6,2178,2026-02-15,2026-02-15,Partial
12022,8022,6,3108,2026-02-12,2026-02-19,Partial
12023,8023,6,2670,2026-02-23,2026-02-23,Partial
12024,8024,6,7416,2026-02-11,2026-02-15,Partial
12025,8025,6,2878,2026-02-18,2026-02-18,Partial
12026,8026,6,1236,2026-02-17,2026-02-17,Partial
12027,8027,6,5886,2025-10-16,2025-10-20,Partial
12028,8028,6,3805,2025-10-16,2025-10-16,Partial
12029,8029,6,3191,2025-10-18,2025-10-18,Partial
12030,8030,6,3368,2025-11-04,2025-11-04,Partial
12031,8031,6,2504,2025-10-20,2025-10-20,Partial
12032,8032,6,8462,2026-02-10,2026-02-10,Partial
12033,8033,6,3889,2026-02-10,2026-02-10,Partial
12034,8034,6,3157,2026-03-05,2026-03-05,Partial
12035,8035,6,5826,2025-10-20,2025-10-20,Partial
12036,8036,6,2229,2025-10-25,2025-10-25,Partial
12037,8037,6,6020,2025-11-01,2025-11-01,Partial
12038,8038,6,5114,2025-10-17,2025-10-17,Partial
12039,8039,6,6639,2025-10-21,2025-10-21,Partial
12040,8040,6,2820,2025-10-27,2025-10-27,Partial
12041,8041,6,16004,2026-03-03,2026-03-03,Partial
12042,8042,6,4586,2026-02-23,2026-02-23,Partial
12043,8043,6,3026,2026-03-06,2026-03-06,Partial
12044,8044,6,5655,2026-02-10,2026-02-14,Partial
12045,8045,6,8168,2025-10-28,2025-10-28,Partial
12046,8046,6,1125,2025-10-14,2025-10-18,Partial
12047,8047,6,2814,2025-10-21,2025-10-21,Partial
12048,8048,6,4502,2025-10-27,2025-10-27,Partial
12049,8049,6,4087,2026-02-08,2026-02-08,Partial
12050,8050,6,5082,2026-02-13,2026-02-13,Partial
12051,8051,6,6480,2026-03-05,2026-03-05,Partial
12052,8052,6,5708,2026-02-18,2026-02-18,Partial
12053,8053,6,2068,2025-10-30,2025-10-30,Partial
12054,8054,6,777,2025-10-21,2025-10-21,Partial
12055,8055,6,5836,2025-10-07,2025-10-07,Partial
12056,8056,6,3458,2025-10-19,2025-10-19,Partial
12057,8057,6,6914,2026-02-25,2026-02-25,Partial
12058,8058,6,7539,2026-02-11,2026-02-11,Partial
12059,8059,6,7156,2026-03-01,2026-03-01,Partial
12060,8060,6,5183,2026-02-26,2026-02-26,Partial
12061,8061,6,3573,2026-02-24,2026-02-24,Partial
12062,8062,6,4102,2026-02-08,2026-02-08,Partial
12063,8063,6,4709,2026-02-18,2026-02-18,Partial
12064,8064,6,10103,2026-02-23,2026-02-23,Partial
12065,8065,6,4594,2025-10-24,2025-10-24,Partial
12066,8066,6,83,2025-10-26,2025-10-26,Lost
12067,8067,6,17110,2025-10-22,2025-10-22,Partial
12068,8068,6,5481,2025-10-09,2025-10-12,Partial
12069,8069,6,2761,2025-10-13,2025-10-13,Partial
12070,8070,6,3418,2025-11-02,2025-11-02,Partial
12071,8071,6,13688,2025-10-26,2025-10-26,Partial
12072,8072,6,6403,2026-02-21,2026-02-21,Partial
12073,8073,6,2647,2026-02-25,2026-03-07,Partial
12074,8074,6,801,2026-02-22,2026-02-22,Partial
12075,8075,6,16374,2026-03-02,2026-03-02,Partial
12076,8076,6,2408,2026-02-17,2026-02-17,Partial
12077,8077,6,4919,2026-03-08,2026-03-08,Partial
12078,8078,6,1238,2025-10-15,2025-10-15,Partial
12079,8079,6,6305,2025-10-09,2025-10-09,Partial
12080,8080,6,4873,2025-10-26,2025-10-26,Partial
12081,8081,6,5200,2025-10-29,2025-10-29,Partial
12082,8082,6,6356,2025-10-25,2025-10-25,Partial
12083,8083,6,4013,2025-10-14,2025-10-14,Partial
12084,8084,6,6929,2026-02-27,2026-02-27,Partial
12085,8085,6,10440,2026-02-20,2026-02-20,Partial
12086,8086,6,2140,2026-03-07,2026-03-07,Partial
12087,8087,6,1568,2026-03-03,2026-03-03,Partial
12088,8088,6,10323,2026-02-26,2026-02-26,Partial
12089,8089,6,6306,2026-02-10,2026-02-10,Partial
12090,8090,6,3320,2026-02-11,2026-02-11,Partial
12091,8091,6,4184,2025-10-13,2025-10-13,Partial
12092,8092,6,4773,2025-10-13,2025-10-13,Partial
12093,8093,6,7078,2025-11-01,2025-11-01,Partial
12094,8094,6,7329,2025-10-25,2025-10-25,Partial
12095,8095,6,6308,2025-10-07,2025-10-07,Partial
12096,8096,6,7571,2025-10-24,2025-10-24,Partial
12097,8097,6,6539,2026-03-06,2026-03-06,Partial
12098,8098,6,5459,2026-03-01,2026-03-01,Partial
12099,8099,6,6790,2026-03-07,2026-03-07,Partial
12100,8100,6,782,2025-10-26,2025-10-26,Partial
12101,8101,6,2308,2025-10-22,2025-10-26,Partial
12102,8102,6,2644,2025-10-26,2025-10-26,Partial
12103,8103,6,2181,2025-10-28,2025-10-28,Partial
12104,8104,6,259,2026-02-16,2026-02-16,Lost
12105,8105,6,14181,2026-03-05,2026-03-05,Partial
12106,8106,6,8089,2026-02-23,2026-02-25,Partial
12107,8107,6,3980,2026-02-28,2026-02-28,Partial
12108,8108,6,2053,2026-02-14,2026-02-14,Partial
12109,8109,6,7414,2026-02-18,2026-02-22,Partial
12110,8110,6,7762,2026-03-04,2026-03-04,Partial
12111,8111,6,1643,2025-11-01,2025-11-01,Partial
12112,8112,6,6669,2025-11-06,2025-11-06,Partial
12113,8113,6,5411,2025-10-17,2025-10-17,Partial
12114,8114,6,7059,2025-10-23,2025-10-23,Partial
12115,8115,6,15518,2025-10-14,2025-10-14,Partial
12116,8116,6,7814,2025-10-17,2025-10-17,Partial
12117,8117,6,3111,2025-11-01,2025-11-01,Partial
12118,8118,6,1429,2026-02-25,2026-02-25,Partial
12119,8119,6,2074,2026-02-13,2026-02-13,Partial
12120,8120,6,5278,2026-02-14,2026-02-14,Partial
12121,8121,6,3377,2026-02-11,2026-02-11,Partial
12122,8122,6,2797,2026-02-19,2026-02-19,Partial
12123,8123,6,5744,2025-10-07,2025-10-07,Partial
12124,8124,6,3473,2025-10-28,2025-10-28,Partial
12125,8125,6,3972,2025-10-23,2025-10-23,Partial
12126,8126,6,1558,2025-10-09,2025-10-09,Partial
12127,8127,6,6195,2025-10-11,2025-10-11,Partial
12128,8128,6,872,2025-10-17,2025-10-17,Partial
12129,8129,6,1828,2025-11-05,2025-11-05,Partial
12130,8130,6,11886,2025-10-31,2025-10-31,Partial
12131,8131,6,379,2026-02-23,2026-02-23,Lost
12132,8132,6,1700,2026-02-12,2026-02-12,Partial
12133,8133,6,5047,2026-03-07,2026-03-07,Partial
12134,8134,6,3740,2025-10-12,2025-10-12,Partial
12135,8135,6,4673,2025-11-03,2025-11-03,Partial
12136,8136,6,3265,2025-11-01,2025-11-01,Partial
12137,8137,6,4983,2025-10-22,2025-10-22,Partial
12138,8138,6,5656,2025-10-16,2025-10-17,Partial
12139,8139,6,6183,2025-10-14,2025-10-14,Partial
12140,8140,6,14039,2025-10-22,2025-10-22,Partial
12141,8141,6,4337,2025-10-10,2025-10-10,Partial
12142,8142,6,4790,2026-02-14,2026-02-14,Partial
12143,8143,6,8560,2026-03-03,2026-03-03,Partial
12144,8144,6,7259,2026-03-09,2026-03-09,Partial
12145,8145,6,779,2026-02-08,2026-02-08,Partial
12146,8146,6,2147,2026-03-10,2026-03-10,Partial
12147,8147,6,9106,2026-03-04,2026-03-04,Partial
12148,8148,6,5927,2026-02-26,2026-02-26,Partial
12149,8149,6,2119,2026-03-02,2026-03-02,Partial
12150,8150,6,4231,2025-10-10,2025-10-10,Partial
12151,8151,6,15140,2025-10-08,2025-10-11,Partial
12152,8152,6,1564,2025-10-24,2025-10-24,Partial
12153,8153,6,7475,2025-10-19,2025-10-19,Partial
12154,8154,6,7488,2025-10-29,2025-10-29,Partial
12155,8155,6,1049,2026-03-08,2026-03-08,Partial
12156,8156,6,6351,2026-03-08,2026-03-08,Partial
12157,8157,6,4900,2026-02-13,2026-02-13,Partial
12158,8158,6,975,2025-10-17,2025-10-17,Partial
12159,8159,6,637,2025-10-28,2025-10-28,Partial
12160,8160,6,3516,2025-11-06,2025-11-06,Partial
12161,8161,6,1852,2025-10-17,2025-10-17,Partial
12162,8162,6,5517,2025-10-20,2025-10-20,Partial
12163,8163,6,4854,2025-10-26,2025-10-26,Partial
12164,8164,6,1366,2025-10-21,2025-10-21,Partial
12165,8165,6,4279,2025-10-12,2025-10-12,Partial
12166,8166,6,6757,2026-02-15,2026-02-15,Partial
12167,8167,6,7499,2026-03-03,2026-03-03,Partial
12168,8168,6,8241,2026-02-20,2026-02-20,Partial
12169,8169,6,1949,2026-02-26,2026-02-26,Partial
12170,8170,6,1816,2025-10-25,2025-10-25,Partial
12171,8171,6,2173,2025-10-08,2025-10-17,Partial
12172,8172,6,1543,2025-10-16,2025-10-16,Partial
12173,8173,6,4628,2025-11-01,2025-11-01,Partial
12174,8174,6,10170,2025-10-21,2025-10-21,Partial
12175,8175,6,7125,2025-10-15,2025-10-15,Partial
12176,8176,6,971,2026-02-16,2026-02-16,Partial
12177,8177,6,6334,2026-02-19,2026-02-19,Partial
12178,8178,6,3560,2026-02-12,2026-02-22,Partial
12179,8179,6,6729,2025-11-03,2025-11-03,Partial
12180,8180,6,4003,2025-11-03,2025-11-03,Partial
12181,8181,6,2318,2025-10-15,2025-10-15,Partial
12182,8182,6,7120,2025-10-29,2025-10-29,Partial
12183,8183,6,2909,2026-02-14,2026-02-14,Partial
12184,8184,6,728,2026-02-28,2026-02-28,Partial
12185,8185,6,1484,2026-02-21,2026-02-21,Partial
12186,8186,6,5206,2025-10-16,2025-10-17,Partial
12187,8187,6,7043,2025-11-01,2025-11-04,Partial
12188,8188,6,2818,2025-10-14,2025-10-14,Partial
12189,8189,6,8179,2025-10-29,2025-10-29,Partial
12190,8190,6,16686,2025-10-09,2025-10-09,Partial
12191,8191,6,3472,2025-10-18,2025-10-18,Partial
12192,8192,6,3590,2025-11-02,2025-11-08,Partial
12193,8193,6,4359,2026-02-16,2026-02-16,Partial
12194,8194,6,8090,2026-03-04,2026-03-04,Partial
12195,8195,6,5310,2026-03-03,2026-03-03,Partial
12196,8196,6,4056,2026-03-04,2026-03-04,Partial
12197,8197,6,2064,2026-02-18,2026-02-18,Partial
12198,8198,6,5320,2026-02-15,2026-02-15,Partial
12199,8199,6,1918,2026-02-12,2026-02-12,Partial
12200,8200,6,5186,2026-02-22,2026-02-22,Partial
12201,8201,6,2888,2025-10-23,2025-11-01,Partial
12202,8202,6,4080,2025-10-25,2025-10-25,Partial
12203,8203,6,1182,2025-10-09,2025-10-09,Partial
12204,8204,6,7736,2025-10-29,2025-10-29,Partial
12205,8205,6,692,2025-10-17,2025-10-17,Partial
12206,8206,6,8157,2025-10-29,2025-10-29,Partial
12207,8207,6,8573,2025-11-01,2025-11-01,Partial
12208,8208,6,4747,2025-11-02,2025-11-05,Partial
12209,8209,6,5247,2026-02-21,2026-02-21,Partial
12210,8210,6,3299,2026-03-04,2026-03-04,Partial
12211,8211,6,8922,2026-02-26,2026-02-26,Partial
12212,8212,6,3102,2026-02-26,2026-02-26,Partial
12213,8213,6,2876,2026-02-25,2026-02-25,Partial
12214,8214,6,4115,2026-02-21,2026-02-27,Partial
12215,8215,6,2006,2026-02-23,2026-02-23,Partial
12216,8216,6,4770,2025-10-17,2025-10-26,Partial
12217,8217,6,17828,2025-10-16,2025-10-16,Partial
12218,8218,6,6519,2025-10-15,2025-10-16,Partial
12219,8219,6,8461,2025-10-24,2025-10-24,Partial
12220,8220,6,2238,2025-11-03,2025-11-03,Partial
12221,8221,6,5052,2025-11-02,2025-11-02,Partial
12222,8222,6,2076,2026-02-26,2026-02-26,Partial
12223,8223,6,5656,2026-02-11,2026-02-11,Partial
12224,8224,6,8044,2026-02-19,2026-02-19,Partial
12225,8225,6,3998,2026-02-14,2026-02-20,Partial
12226,8226,6,646,2025-10-25,2025-10-25,Partial
12227,8227,6,5398,2025-10-28,2025-10-28,Partial
12228,8228,6,17552,2025-10-21,2025-10-21,Partial
12229,8229,6,3213,2025-10-14,2025-10-14,Partial
12230,8230,6,1135,2025-10-24,2025-10-24,Partial
12231,8231,6,7002,2025-10-25,2025-10-25,Partial
12232,8232,6,2476,2025-11-06,2025-11-06,Partial
12233,8233,6,3128,2026-02-18,2026-02-18,Partial
12234,8234,6,4001,2026-02-21,2026-02-21,Partial
12235,8235,6,4568,2026-03-01,2026-03-01,Partial
12236,8236,6,6279,2026-02-22,2026-02-22,Partial
12237,8237,6,5020,2025-10-24,2025-10-28,Partial
12238,8238,6,3036,2025-10-18,2025-10-18,Partial
12239,8239,6,4052,2025-10-22,2025-10-22,Partial
12240,8240,6,7935,2025-10-19,2025-10-19,Partial
12241,8241,6,2791,2025-11-01,2025-11-01,Partial
12242,8242,6,2094,2025-10-26,2025-11-01,Partial
12243,8243,6,3399,2025-10-29,2025-10-29,Partial
12244,8244,6,1878,2026-02-21,2026-02-21,Partial
12245,8245,6,3182,2026-02-25,2026-03-06,Partial
12246,8246,6,673,2026-02-23,2026-02-23,Lost
12247,8247,6,7973,2026-03-09,2026-03-10,Partial
12248,8248,6,6734,2026-02-20,2026-02-20,Partial
12249,8249,6,3710,2026-02-16,2026-02-16,Partial
12250,8250,6,5101,2026-02-26,2026-02-26,Partial
12251,8251,6,5930,2026-03-04,2026-03-04,Partial
12252,8252,6,4039,2025-11-01,2025-11-02,Partial
12253,8253,6,6990,2025-10-26,2025-10-26,Partial
12254,8254,6,3736,2025-10-31,2025-10-31,Partial
12255,8255,6,5459,2026-03-05,2026-03-05,Partial
12256,8256,6,6984,2026-03-01,2026-03-01,Partial
12257,8257,6,1858,2026-02-19,2026-02-19,Partial
12258,8258,6,1557,2026-02-28,2026-03-10,Partial
12259,8259,6,6877,2026-02-14,2026-02-14,Partial
12260,8260,6,6200,2025-10-19,2025-10-19,Partial
12261,8261,6,7847,2025-11-01,2025-11-01,Partial
12262,8262,6,5845,2025-11-03,2025-11-03,Partial
12263,8263,6,6249,2025-11-04,2025-11-04,Partial
12264,8264,6,2630,2025-10-27,2025-10-27,Partial
12265,8265,6,8461,2025-10-23,2025-10-23,Partial
12266,8266,6,3329,2025-10-30,2025-11-04,Partial
12267,8267,6,2966,2025-10-17,2025-10-17,Partial
12268,8268,6,8554,2026-02-27,2026-02-27,Partial
12269,8269,6,6949,2026-02-17,2026-02-17,Partial
12270,8270,6,8102,2026-02-21,2026-02-21,Partial
12271,8271,6,3681,2026-03-02,2026-03-02,Partial
12272,8272,6,2436,2026-02-26,2026-02-26,Partial
12273,8273,6,6623,2026-02-25,2026-02-25,Partial
12274,8274,6,4444,2025-10-26,2025-10-26,Partial
12275,8275,6,608,2025-10-18,2025-10-18,Partial
12276,8276,6,7820,2025-10-20,2025-10-20,Partial
12277,8277,6,7673,2025-10-31,2025-11-06,Partial
12278,8278,6,3052,2026-02-21,2026-02-24,Partial
12279,8279,6,4370,2026-02-19,2026-02-19,Partial
12280,8280,6,7044,2026-03-03,2026-03-03,Partial
12281,8281,6,3118,2026-03-01,2026-03-01,Partial
12282,8282,6,3242,2026-03-02,2026-03-02,Partial
12283,8283,6,4247,2026-02-21,2026-02-21,Partial
12284,8284,6,8179,2026-02-25,2026-02-25,Partial
12285,8285,6,6665,2026-02-27,2026-02-27,Partial
12286,8286,6,3831,2025-10-27,2025-10-29,Partial
12287,8287,6,4430,2025-10-26,2025-10-26,Partial
12288,8288,6,5429,2025-10-31,2025-10-31,Partial
12289,8289,6,4836,2025-10-22,2025-10-22,Partial
12290,8290,6,1202,2026-03-04,2026-03-04,Partial
12291,8291,6,1814,2026-02-14,2026-02-14,Partial
12292,8292,6,6984,2026-02-25,2026-02-25,Partial
12293,8293,6,3034,2026-02-16,2026-02-16,Partial
12294,8294,6,6394,2026-02-12,2026-02-12,Partial
12295,8295,6,2363,2025-11-03,2025-11-03,Partial
12296,8296,6,4770,2025-11-04,2025-11-04,Partial
12297,8297,6,133,2025-10-28,2025-10-28,Lost
12298,8298,6,2114,2025-10-20,2025-10-20,Partial
12299,8299,6,38,2025-10-22,2025-10-22,Lost
12300,8300,6,5255,2025-11-02,2025-11-02,Partial
12301,8301,6,2748,2025-10-06,2025-10-06,Partial
12302,8302,6,900,2025-11-05,2025-11-05,Partial
12303,8303,6,4655,2026-02-19,2026-02-19,Partial
12304,8304,6,7117,2026-02-19,2026-02-19,Partial
12305,8305,6,7612,2026-02-14,2026-02-14,Partial
12306,8306,6,5914,2025-10-18,2025-10-18,Partial
12307,8307,6,8083,2025-10-13,2025-10-13,Partial
12308,8308,6,4396,2025-10-18,2025-10-18,Partial
12309,8309,6,1971,2025-10-16,2025-10-16,Partial
12310,8310,6,5060,2025-10-17,2025-10-17,Partial
12311,8311,6,16513,2025-10-25,2025-10-30,Partial
12312,8312,6,2820,2025-10-30,2025-10-30,Partial
12313,8313,6,6534,2025-11-05,2025-11-05,Partial
12314,8314,6,8220,2026-02-19,2026-02-19,Partial
12315,8315,6,1089,2026-02-19,2026-02-19,Partial
12316,8316,6,5230,2026-02-24,2026-02-24,Partial
12317,8317,6,78,2026-03-09,2026-03-09,Lost
12318,8318,6,1266,2026-02-27,2026-02-27,Partial
12319,8319,6,5528,2025-10-11,2025-10-11,Partial
12320,8320,6,670,2025-11-05,2025-11-05,Partial
12321,8321,6,7081,2025-10-31,2025-10-31,Partial
12322,8322,6,1642,2025-11-06,2025-11-06,Partial
12323,8323,6,8130,2025-10-13,2025-10-13,Partial
12324,8324,6,6079,2026-02-27,2026-02-27,Partial
12325,8325,6,5813,2026-02-26,2026-02-26,Partial
12326,8326,6,7831,2026-02-19,2026-02-19,Partial
12327,8327,6,3403,2026-02-10,2026-02-10,Partial
12328,8328,6,1242,2026-03-05,2026-03-05,Partial
12329,8329,6,8064,2026-02-27,2026-02-27,Partial
12330,8330,6,4274,2025-10-11,2025-10-11,Partial
12331,8331,6,14063,2025-11-06,2025-11-06,Partial
12332,8332,6,5948,2025-11-03,2025-11-03,Partial
12333,8333,6,3234,2025-10-27,2025-10-27,Partial
12334,8334,6,7862,2025-10-24,2025-10-24,Partial
12335,8335,6,2690,2025-10-17,2025-10-17,Partial
12336,8336,6,2471,2025-11-04,2025-11-04,Partial
12337,8337,6,9771,2026-02-20,2026-02-20,Partial
12338,8338,6,4088,2026-02-27,2026-02-27,Partial
12339,8339,6,7354,2026-02-16,2026-02-16,Partial
12340,8340,6,3053,2026-03-09,2026-03-09,Partial
12341,8341,6,2695,2026-02-20,2026-02-20,Partial
12342,8342,6,1410,2026-02-10,2026-02-10,Partial
12343,8343,6,17875,2026-03-01,2026-03-01,Partial
12344,8344,6,5976,2026-02-23,2026-02-23,Partial
12345,8345,6,5301,2025-10-15,2025-10-21,Partial
12346,8346,6,5268,2025-11-01,2025-11-01,Partial
12347,8347,6,6337,2025-10-29,2025-11-08,Partial
12348,8348,6,8334,2025-11-02,2025-11-02,Partial
12349,8349,6,1032,2025-10-28,2025-10-28,Partial
12350,8350,6,7922,2025-10-24,2025-10-24,Partial
12351,8351,6,7163,2026-02-25,2026-02-26,Partial
12352,8352,6,3734,2026-02-24,2026-03-03,Partial
12353,8353,6,8087,2026-03-04,2026-03-04,Partial
12354,8354,6,16562,2026-02-16,2026-02-16,Partial
12355,8355,6,4102,2026-02-27,2026-02-27,Partial
12356,8356,6,1606,2026-02-20,2026-02-20,Partial
12357,8357,6,1182,2026-03-02,2026-03-02,Partial
12358,8358,6,7603,2025-10-19,2025-10-19,Partial
12359,8359,6,4561,2025-11-02,2025-11-02,Partial
12360,8360,6,2796,2025-10-15,2025-10-15,Partial
12361,8361,6,1753,2025-11-01,2025-11-03,Partial
12362,8362,6,6526,2026-02-16,2026-02-16,Partial
12363,8363,6,7221,2026-03-02,2026-03-02,Partial
12364,8364,6,3102,2026-03-05,2026-03-05,Partial
12365,8365,6,1742,2026-02-09,2026-02-09,Partial
12366,8366,6,5634,2025-10-15,2025-10-22,Partial
12367,8367,6,3204,2025-10-29,2025-10-29,Partial
12368,8368,6,15666,2025-10-20,2025-10-20,Partial
12369,8369,6,1346,2025-10-20,2025-10-20,Partial
12370,8370,6,7457,2025-10-28,2025-10-28,Partial
12371,8371,6,8154,2026-02-21,2026-02-21,Partial
12372,8372,6,6369,2026-02-25,2026-02-25,Partial
12373,8373,6,6846,2026-02-13,2026-02-13,Partial
12374,8374,6,1409,2025-10-23,2025-10-23,Partial
12375,8375,6,4005,2025-10-19,2025-10-26,Partial
12376,8376,6,2018,2025-10-24,2025-10-24,Partial
12377,8377,6,3233,2025-10-30,2025-10-30,Partial
12378,8378,6,6600,2025-10-18,2025-10-18,Partial
12379,8379,6,2299,2025-11-01,2025-11-01,Partial
12380,8380,6,4565,2025-10-27,2025-10-27,Partial
12381,8381,6,5413,2026-03-08,2026-03-08,Partial
12382,8382,6,5483,2026-02-15,2026-02-15,Partial
12383,8383,6,1024,2026-02-18,2026-02-18,Partial
12384,8384,6,1656,2026-02-26,2026-02-26,Partial
12385,8385,6,2097,2025-10-26,2025-10-26,Partial
12386,8386,6,6956,2025-10-18,2025-10-18,Partial
12387,8387,6,5048,2025-10-28,2025-10-28,Partial
